公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,lat,lon
22555003,統一超商股份有限公司,70766610,台北市第四六三分公司,臺北市中正區仁愛路二段三十九、三十九之一號一樓,1,890314,1121128,25.0421407,121.5198716
22555003,統一超商股份有限公司,70767239,台北市第四六四分公司,臺北市內湖區文湖街83、85號1樓,1,890320,1000530,25.0866342,121.5642222
22555003,統一超商股份有限公司,70767532,台北市第四六五分公司,臺北市內湖區瑞光路七十六巷四十九號一樓,3,890322,       ,25.0760261,121.575429
22555003,統一超商股份有限公司,70767836,台北市第四六六分公司,臺北市大安區仁愛路四段四十八巷九號一樓,3,890327,900416,25.0376461,121.55097
22555003,統一超商股份有限公司,70767842,台北市第四六七分公司,臺北市大同區寧夏路71、73號1樓,1,890327,1000511,25.0585288,121.5152656
22555003,統一超商股份有限公司,70768862,台北市第四六八分公司,臺北市大安區永康街七號之一,3,890410,890511,25.0388004,121.5531388
22555003,統一超商股份有限公司,70769709,台北市第四七０分公司,臺北市中正區福州街一號一樓,3,890417,       ,25.0279623,121.517151
22555003,統一超商股份有限公司,70769715,台北市第四六九分公司,臺北市松山區南京東路四段56之1號1樓,3,890417,990415,25.0514446,121.5539312
22555003,統一超商股份有限公司,70771085,台北市第四七一分公司,臺北市中山區中山北路三段四十九號,3,890501,890515,25.0792018,121.5427093
22555003,統一超商股份有限公司,70771347,台北市第四七二分公司,臺北市中山區松江路一二三巷三號一樓,3,890504,910806,25.0583949,121.5332105
22555003,統一超商股份有限公司,70771682,台北市第四七三分公司,臺北市松山區八德路四段六七八號一樓,3,890508,930929,25.0493394,121.5688323
22555003,統一超商股份有限公司,70772747,台北市第四七四分公司,臺北市松山區民生東路四段一三０號一樓,3,890515,1121128,25.0581821,121.5517662
22555003,統一超商股份有限公司,70774560,台北市第四七五分公司,臺北市內湖區東湖里東湖路一一三巷八十八號,1,890602,1121128,25.0682644,121.6161065
22555003,統一超商股份有限公司,70775771,台北市第四七六分公司,臺北市士林區大南路322號1樓,1,890613,1121127,25.0889746,121.5183158
22555003,統一超商股份有限公司,70776722,台北市第四七七分公司,臺北市大安區新生南路二段六十號一樓,3,890622,930709,25.0301143,121.5339328
22555003,統一超商股份有限公司,70776737,台北市第四七八分公司,臺北市萬華區寺前里三十二鄰西園路一段二七八號一樓,3,890622,920725,25.0371203,121.4994552
22555003,統一超商股份有限公司,70776743,台北市第四七九分公司,臺北市中山區南京西路五號一樓,3,890622,910912,25.0524265,121.5212794
22555003,統一超商股份有限公司,70776758,台北市第四八０分公司,臺北市松山區光復北路九號一樓,3,890622,930726,25.0553683,121.5557557
22555003,統一超商股份有限公司,70777623,台北市第四八一分公司,臺北市中山區龍江路239號1樓,1,890628,991223,25.0583534,121.5409699
22555003,統一超商股份有限公司,70779191,台北市第四八二分公司,臺北市大安區基隆路二段142-1、142-2號1樓,1,890711,1080717,25.0282783,121.5565446
22555003,統一超商股份有限公司,70780388,台北市第六十二分公司,臺北市中正區衡陽路6號1樓,1,890721,1090528,25.0422079,121.513777
22555003,統一超商股份有限公司,70781008,台北市第八０分公司,臺北市士林區社中街211號1樓,1,890726,990824,25.0910644,121.5084512
22555003,統一超商股份有限公司,70781014,台北市第八十三分公司,臺北市南港區成福里東新街118巷1、3號1樓,1,890726,991115,25.0464291,121.5883326
22555003,統一超商股份有限公司,70781859,台北市第三十分公司,臺北市中山區長春路一七六號一樓,3,890807,940707,25.0550515,121.5260049
22555003,統一超商股份有限公司,70781865,台北市第四十三分公司,臺北市中山區晴光里14鄰中山北路3段47號1樓,1,890807,1121127,25.0666985,121.5227995
22555003,統一超商股份有限公司,70784791,台北市第九十一分公司,臺北市中山區民生東路三段31號1樓,1,890908,1121127,25.0580444,121.539111
22555003,統一超商股份有限公司,70785671,台北市第一三五分公司,臺北市萬華區萬大路二九０號一樓,3,890919,       ,25.0240297,121.5001183
22555003,統一超商股份有限公司,70787306,台北市第一四一分公司,臺北市大安區敦化南路二段一０一號一樓,3,891009,       ,25.024169,121.5483413
22555003,統一超商股份有限公司,70787312,台北市第一四五分公司,臺北市萬華區中華路一段一四六號一樓,3,891009,       ,25.0438112,121.5086529
22555003,統一超商股份有限公司,70787328,台北市第一四九分公司,臺北市萬華區環河南路二段252號1樓、環河南路二段250巷1號1樓,1,891009,1000622,25.0331675,121.4916547
22555003,統一超商股份有限公司,70787832,台北市第一六四分公司,臺北市南港區南港路二段一四０號一樓,3,891017,900622,25.0536674,121.5988884
22555003,統一超商股份有限公司,70788831,台北市第一七七分公司,臺北市信義區松壽路十二號Ｂ一樓,3,891023,891102,25.0358774,121.5647399
22555003,統一超商股份有限公司,70790908,台北市第一０五分公司,臺北市大安區辛亥路二段五十七號一樓,1,891120,1121128,25.0219051,121.5386523
22555003,統一超商股份有限公司,70791054,台北市第一七九分公司,臺北市大安區復興南路一段一三五巷五號一樓,1,891122,1121128,25.0406854,121.5436421
22555003,統一超商股份有限公司,70792194,台北市第一八九分公司,臺北市內湖區內湖路一段二八五巷六十五弄二號一樓,3,891204,910717,25.0689422,121.5909027
22555003,統一超商股份有限公司,70792440,台北市第二二五分公司,臺北市北投區中和街三一八號一樓,3,891207,       ,25.1417699,121.4990213
22555003,統一超商股份有限公司,70793588,台北市第二三０分公司,臺北市大安區忠孝東路四段二十六巷五號一樓,1,891220,1121128,25.0413474,121.5540705
22555003,統一超商股份有限公司,70793601,台北市第二四一分公司,臺北市大同區承德路三段五十三號一樓,3,891220,       ,25.0627243,121.5113064
22555003,統一超商股份有限公司,70793617,台北市第二七二分公司,臺北市士林區中山北路七段十四巷五十九弄二號一樓,3,891220,910110,25.1199089,121.5333661
22555003,統一超商股份有限公司,70793623,台北市第二八０分公司,臺北市萬華區成都路九十四號一樓,3,891220,       ,25.0262857,121.4970294
22555003,統一超商股份有限公司,70793638,台北市第二八二分公司,臺北市中正區忠孝西路一段七十四號一樓,3,891220,       ,25.0468901,121.5150428
22555003,統一超商股份有限公司,70794876,台北市第五一一分公司,臺北市萬華區東園街一七二、一七四號一樓,3,910107,       ,25.0249679,121.4969186
22555003,統一超商股份有限公司,70794881,台北市第五一二分公司,臺北市大同區承德路一段四十六號一樓,3,910107,950328,25.0627243,121.5113064
22555003,統一超商股份有限公司,70796430,台北市第五一三分公司,臺北市士林區天福里天母東路八巷二十一之六號一樓,3,910130,910225,25.1180033,121.5322261
22555003,統一超商股份有限公司,70796446,台北市第五一四分公司,臺北市大同區太原路十七號,3,910130,       ,25.0508535,121.5152487
22555003,統一超商股份有限公司,70799020,台北市第二九四分公司,臺北市士林區劍潭路十五號一樓,3,900103,       ,25.083731,121.52246
22555003,統一超商股份有限公司,70799035,台北市第三一五分公司,臺北市中山區樂群二路206號1樓,1,900103,1000919,25.0796929,121.559255
22555003,統一超商股份有限公司,70799041,台北市第三四五分公司,臺北市信義區松隆路192、194巷1樓,1,900103,1001129,25.0467571,121.5722919
22555003,統一超商股份有限公司,70799400,台北市第三四八分公司,臺北市中正區杭州南路一段23號1樓,1,900109,1121127,25.042397,121.5265215
22555003,統一超商股份有限公司,70800384,台北市第三五七分公司,臺北市內湖區成功路四段三十巷二十七、二十九、三十一號一樓,1,900202,1121128,25.0840286,121.5951732
22555003,統一超商股份有限公司,70801243,台北市第三九０分公司,臺北市信義區忠孝東路五段六一七號一樓,1,900206,1121128,25.0405778,121.5671
22555003,統一超商股份有限公司,70801258,台北市第三九八分公司,臺北市中正區懷寧街四十三號一樓,3,900206,       ,25.0427514,121.5140338
22555003,統一超商股份有限公司,70801399,台北市第一七七分公司,臺北市中山區長春路一一二號一樓,3,900207,950124,25.0550515,121.5260049
22555003,統一超商股份有限公司,70801715,台北市第八十七分公司,臺北市大安區仁愛路四段二六六巷十號一樓,3,900213,910708,25.0378148,121.5536584
22555003,統一超商股份有限公司,70802159,台北市第三八七分公司,臺北市北投區泉源路三十號地下一樓,3,900220,931231,25.1420536,121.5175928
22555003,統一超商股份有限公司,70802165,台北市第二００分公司,臺北市內湖區成功路五段四二０巷三十號一樓,1,900220,1121128,25.0785936,121.6070835
22555003,統一超商股份有限公司,70803100,台北市第一五九分公司,臺北市中正區寧波西街86號1樓,1,900306,1080717,25.0298447,121.5159062
22555003,統一超商股份有限公司,70803116,台北市第四一七分公司,臺北市萬華區昆明街四十六號一樓,3,900306,       ,25.0422281,121.5046191
22555003,統一超商股份有限公司,70803559,台北市第四八三分公司,臺北市士林區中正路二二七號一樓,3,900312,       ,25.0919088,121.5180051
22555003,統一超商股份有限公司,70803565,台北市第四八四分公司,臺北市士林區士東路一三六號一樓,3,900312,930813,25.1126825,121.5328131
22555003,統一超商股份有限公司,70803571,台北市第四八五分公司,臺北市大安區安和路二段七十四巷一號一樓,1,900312,1121128,25.0249441,121.5433783
22555003,統一超商股份有限公司,70804092,台北市第四八六分公司,臺北市大同區延平北路一段八十、八十二號一樓,3,900316,       ,25.0520511,121.5118956
22555003,統一超商股份有限公司,70804662,台北市第四八七分公司,臺北市大同區承德路3段240、242號1樓,1,900327,990901,25.0726436,121.5186345
22555003,統一超商股份有限公司,70804831,台北市第四八八分公司,臺北市士林區德行西路九十六號一樓,1,900329,1121128,25.1048564,121.5222935
22555003,統一超商股份有限公司,70804847,台北市第四八九分公司,臺北市內湖區瑞光路一九六號一樓,1,900329,1121128,25.0760261,121.575429
22555003,統一超商股份有限公司,70805705,台北市第四九０分公司,臺北市內湖區港墘路八十三號一樓,3,900416,       ,25.0786095,121.5762751
22555003,統一超商股份有限公司,70807507,台北市第三二六分公司,臺北市中山區南京東路3段208號1樓,1,900508,1080717,25.0523713,121.5281453
22555003,統一超商股份有限公司,70808288,台北市第四九一分公司,臺北市中山區樂群二路154號1樓,3,900515,1000718,25.0797154,121.5572795
22555003,統一超商股份有限公司,70808479,台北市第四九二分公司,臺北市大同區長安西路四十五之一號一樓,3,900521,       ,25.0516176,121.5138892
22555003,統一超商股份有限公司,70809076,台北市第四九三分公司,臺北市士林區大南路400、402號1樓,1,900604,990816,25.0895224,121.5157739
22555003,統一超商股份有限公司,70809081,台北市第四九四分公司,臺北市中山區林森北路一三一號一樓,3,900604,910201,25.0505575,121.5250715
22555003,統一超商股份有限公司,70809266,台北市第四九五分公司,臺北市大安區信義路四段32號1樓,1,900530,1121127,25.0330561,121.5453516
22555003,統一超商股份有限公司,70809580,台北市第四九六分公司,臺北市士林區基河路十五號一樓,3,900605,       ,25.0913579,121.5215142
22555003,統一超商股份有限公司,70811039,台北市第四０三分公司,臺北市中山區長春路一三五、一三五之一號一樓,1,900621,1121128,25.0547596,121.5362689
22555003,統一超商股份有限公司,70811050,台北市第四九八分公司,臺北市中正區博愛路九十八號一樓、武昌街一段四十八號一樓,3,900621,901022,25.0421407,121.5198716
22555003,統一超商股份有限公司,70811066,台北市第四九七分公司,臺北市信義區忠孝東路四段五０四號一樓,3,900621,       ,25.0423587,121.5633589
22555003,統一超商股份有限公司,70812348,台北市第四九九分公司,臺北市中正區漢口街一段七十號一樓,3,900713,       ,25.0421407,121.5198716
22555003,統一超商股份有限公司,70812353,台北市第五００分公司,臺北市信義區松山路136號、138號、138之1號1樓,1,900713,1040427,25.0472839,121.577395
22555003,統一超商股份有限公司,70813579,台北市第一二七分公司,臺北市士林區延平北路五段二五九號一樓,3,900727,       ,25.0826582,121.5102836
22555003,統一超商股份有限公司,70813584,台北市第五０一分公司,臺北市大安區忠孝東路三段249之1號1樓,1,900727,1121127,25.0419145,121.5415366
22555003,統一超商股份有限公司,70814438,台北市第七十二分公司,臺北市南港區重陽路164號1樓,1,900807,1000530,25.0571308,121.6009048
22555003,統一超商股份有限公司,70815422,台北市第五０二分公司,臺北市松山區復興南路一段四十三號一樓,1,900813,1121128,25.0463463,121.543983
22555003,統一超商股份有限公司,70815437,台北市第五０三分公司,臺北市內湖區洲子街四十六號一樓,1,900813,1121128,25.0799584,121.5712713
22555003,統一超商股份有限公司,70816098,台北市第一七三分公司,臺北市中山區林森北路310巷10號1樓、中山北路二段59巷55、55-1、55-2、55-3、55-4、57、59號1樓,1,900823,1001122,25.0792018,121.5427093
22555003,統一超商股份有限公司,70816273,台北市第四六六分公司,臺北市大同區南京西路127號1樓,1,900827,1121127,25.054354,121.5149174
22555003,統一超商股份有限公司,70816560,台北市第五０四分公司,臺北市士林區福港街246、248號1樓,1,900829,1020118,25.0842855,121.5174661
22555003,統一超商股份有限公司,70817596,台北市第五０五分公司,臺北市內湖區西康里瑞光路五八三巷二十七號一樓,1,900914,1121128,25.0973153,121.5238031
22555003,統一超商股份有限公司,70817603,台北市第五０六分公司,臺北市萬華區西園路一段三一四-二號一樓,3,900914,       ,25.0371203,121.4994552
22555003,統一超商股份有限公司,70820282,台北市第五０七分公司,臺北市大安區和平東路一段169號1樓,1,901009,1121127,25.0265495,121.5318591
22555003,統一超商股份有限公司,70820683,台北市第五０八分公司,臺北市內湖區陽光街三八三號一樓,3,901016,1000630,25.0749079,121.581992
22555003,統一超商股份有限公司,70820699,台北市第五０九分公司,臺北市內湖區陽光街一五九號一樓,1,901016,1121128,25.0749079,121.581992
22555003,統一超商股份有限公司,70820706,台北市第五一０分公司,臺北市萬華區峨嵋街一一一之二、一一一之三號一樓,1,901016,1121128,25.0440139,121.5048862
22555003,統一超商股份有限公司,70820868,台北市第十分公司,臺北市南港區興華路九十號一樓,3,901019,       ,25.0312347,121.6111949
22555003,統一超商股份有限公司,70821819,台北市第二二二分公司,臺北市信義區忠孝東路五段一之六號一樓,1,901031,1121128,25.0405778,121.5671
22555003,統一超商股份有限公司,70821851,台北市第一二一分公司,臺北市北投區西湖里湖山路一段十二號一樓,3,901031,931231,25.1519437,121.5448566
22555003,統一超商股份有限公司,70821867,台北市第一六四分公司,臺北市大安區仁愛路三段九十四號一樓,3,901031,       ,25.0249441,121.5433783
22555003,統一超商股份有限公司,70824230,台北市第九十四分公司,臺北市士林區中正路324號1樓,1,901203,1121127,25.0947283,121.522535
22555003,統一超商股份有限公司,70825131,台北市第三十三分公司,臺北市松山區復興北路二０九號一樓,3,901212,920507,25.0538055,121.5472879
22555003,統一超商股份有限公司,70825147,台北市第七十四分公司,臺北市松山區光復北路十一巷六十、六十二號一樓 ,3,901212,930108,25.0541591,121.5638621
22555003,統一超商股份有限公司,70825152,台北市第三三八分公司,臺北市大安區信義路三段一六六之一號一樓,3,901212,       ,25.0333921,121.5315564
22555003,統一超商股份有限公司,70825322,台北市第四００分公司,臺北市大同區承德路一段22號1樓,1,901213,1121127,25.0504245,121.5166625
22555003,統一超商股份有限公司,70827166,台北市第二分公司,臺北市內湖區五分里五分街四十一號一樓,3,901225,       ,25.0673647,121.6148813
22555003,統一超商股份有限公司,70827172,台北市第一八八分公司,臺北市松山區寶清街34號1樓,1,901225,1000401,25.0527442,121.5677785
22555003,統一超商股份有限公司,70827187,台北市第四三五分公司,臺北市松山區東興路13-1號1樓；15巷3號1樓,1,901225,1000324,25.050179,121.5655114
22555003,統一超商股份有限公司,80020696,台北市第二一五分公司,臺北市士林區克強路13之1號1樓,3,920429,920725,25.1087566,121.5241966
22555003,統一超商股份有限公司,80020915,台北市第二三二分公司,臺北市中山區錦州街263、265號1樓,1,920430,1121128,25.0604671,121.5350055
22555003,統一超商股份有限公司,80021787,台北市第五四三分公司,臺北市信義區莊敬路四七０號一樓,3,920516,       ,25.0291285,121.5626361
22555003,統一超商股份有限公司,80022316,台北市第四十二分公司,臺北市中正區中華路一段五十九之十六、五十九之十七號一樓,1,920520,1121128,25.0426946,121.5086099
22555003,統一超商股份有限公司,80023413,台北市第四十九分公司,臺北市萬華區糖廍里臺北市萬華糖  里一鄰西園路一段二四六號一樓,3,920602,       ,25.0262857,121.4970294
22555003,統一超商股份有限公司,80023429,台北市第四四六分公司,臺北市大安區信義路三段三十三號一樓,1,920602,1121128,25.0335808,121.5393257
22555003,統一超商股份有限公司,80023743,台北市第一五四分公司,臺北市中山區南京東路一段九十二號一樓,3,920611,       ,25.0521951,121.5253519
22555003,統一超商股份有限公司,80023878,台北市第三十三分公司,臺北市士林區至善路二段264號,1,920611,1121127,25.1004055,121.5509291
22555003,統一超商股份有限公司,80023883,台北市第五二三分公司,臺北市北投區中央北路二段十五、十七號,1,920611,1121128,25.13804,121.4925327
22555003,統一超商股份有限公司,80023899,台北市第五二五分公司,臺北市士林區克強路十三之一號一樓,3,920611,920707,25.1089066,121.5238334
22555003,統一超商股份有限公司,80024166,台北市第五五二分公司,臺北市內湖區江南街71巷16弄76號1樓、江南街65巷51號1樓,1,920616,1030513,25.0762698,121.5789467
22555003,統一超商股份有限公司,80024172,台北市第五五三分公司,臺北市內湖區行愛路一二八號,1,920616,1121128,25.0633481,121.5806791
22555003,統一超商股份有限公司,80026087,台北市第五五四分公司,臺北市內湖區康寧路三段一六五巷二十三弄一號,3,920702,       ,25.0671244,121.6113254
22555003,統一超商股份有限公司,80026170,台北市第五五五分公司,臺北市中正區羅斯福路二段六十八號一樓,1,920704,1121128,25.0203177,121.5285068
22555003,統一超商股份有限公司,80026333,台北市第五五六分公司,臺北市大同區重慶北路二段六十二之一號一樓,3,920707,       ,25.0588131,121.5137056
22555003,統一超商股份有限公司,80027797,台北市第二七九分公司,臺北市萬華區福星里西寧南路16、18、18-1號1樓,3,920725,1001228,25.0455769,121.506457
22555003,統一超商股份有限公司,80028156,台北市第一一六分公司,臺北市中山區中山北路三段二十三之六號一樓,3,920730,930510,25.0693667,121.5232252
22555003,統一超商股份有限公司,80028803,台北市第二二六分公司,臺北市萬華區福音里桂林路55號、57巷1號1樓,1,920813,1020924,25.0383037,121.5031107
22555003,統一超商股份有限公司,80029486,台北市第二九六分公司,臺北市大同區鄭州路三之二號一樓,3,920828,       ,25.0498653,121.5115991
22555003,統一超商股份有限公司,80030569,台北市第二五一分公司,臺北市中山區雙城街30號1樓,1,920915,1000307,25.0644275,121.5242741
22555003,統一超商股份有限公司,80031862,台北市第五五七分公司,臺北市內湖區行忠路三十號,1,921020,1121128,25.0666122,121.5804524
22555003,統一超商股份有限公司,80032095,台北市第二三五分公司,臺北市信義區光復南路五０五、五０七號一樓、文昌街三二九號,3,921016,921204,25.0352607,121.5580998
22555003,統一超商股份有限公司,80032102,台北市第四一五分公司,臺北市大安區仁愛路四段二六六巷十五弄二十二號一樓,1,921016,1121128,25.0249441,121.5433783
22555003,統一超商股份有限公司,80032503,台北市第一０二分公司,臺北市南港區研究院路二段一五二號一樓,1,921022,1121128,25.042542,121.6168243
22555003,統一超商股份有限公司,80032519,台北市第二０一分公司,臺北市士林區陽明里格致路28號,1,921022,1121127,25.1368682,121.5465004
22555003,統一超商股份有限公司,80034544,台北市第二九三分公司,臺北市士林區士商路一八九號,3,921204,       ,25.0931043,121.518126
22555003,統一超商股份有限公司,80034559,台北市第四一０分公司,臺北市士林區福德路一號一樓,3,921204,       ,25.0919456,121.5237141
22555003,統一超商股份有限公司,80034565,台北市第四四一分公司,臺北市北投區東華街二段三０一號一樓,3,921204,930120,25.1204113,121.5095756
22555003,統一超商股份有限公司,80034636,台北市第二五八分公司,臺北市中正區忠孝西路一段三十六號一樓,3,921204,       ,25.0460243,121.5169483
22555003,統一超商股份有限公司,80035369,台北市第四五七分公司,臺北市北投區實踐街九十二號一樓,3,921215,931005,25.1152236,121.5094831
22555003,統一超商股份有限公司,80327801,台北市第五一五分公司,臺北市萬華區青年路五十號一樓,3,910208,920106,25.0228968,121.5026855
22555003,統一超商股份有限公司,80327990,台北市第五一六分公司,臺北市士林區天福里天母東路五十巷二十之一、二十之十三號一樓,3,910208,940617,25.1180033,121.5322261
22555003,統一超商股份有限公司,80329364,台北市第三○二分公司,臺北市大安區泰順街13號1樓,1,910312,1121128,25.025062,121.5315445
22555003,統一超商股份有限公司,80330849,台北市第十六分公司,臺北市中正區寶慶路三二之一號B一,3,910403,940413,25.0412698,121.5113787
22555003,統一超商股份有限公司,80330860,台北市第三九三分公司,臺北市大同區延平北路二段260之1、2號1樓,3,910403,910502,25.0604138,121.5112717
22555003,統一超商股份有限公司,80331397,台北市第四五四分公司,臺北市內湖區成功路五段四六六號一樓,3,910411,       ,25.0785936,121.6070835
22555003,統一超商股份有限公司,80331684,台北市第五一七分公司,臺北市南港區中坡南路十五號一樓,3,910416,       ,25.0428467,121.5836095
22555003,統一超商股份有限公司,80331690,台北市第五一八分公司,臺北市內湖區康寧路三段七十二號Ｂ一樓,3,910416,       ,25.0671244,121.6113254
22555003,統一超商股份有限公司,80333156,台北市第二七二分公司,臺北市士林區延平北路六段350、350之1號1樓,1,910508,1121127,25.0906762,121.5013076
22555003,統一超商股份有限公司,80333418,台北市第四九四分公司,臺北市北投區福興里致遠一路二段五十五號一樓,3,910510,       ,25.1123525,121.5134371
22555003,統一超商股份有限公司,80333944,台北市第二一八分公司,臺北市內湖區金瑞里內湖路三段一四一巷七號一樓,3,910514,       ,25.0818095,121.5718551
22555003,統一超商股份有限公司,80333959,台北市第五一九分公司,臺北市萬華區中華路二段三六六號一樓,3,910514,       ,25.0287057,121.5052712
22555003,統一超商股份有限公司,80333965,台北市第五二０分公司,臺北市中正區中華路二段一五七號一樓,1,910514,1121128,25.0287057,121.5052712
22555003,統一超商股份有限公司,80334628,台北市第五二一分公司,臺北市北投區石牌路二段8號1樓,1,910530,1121127,25.1153411,121.5155177
22555003,統一超商股份有限公司,80335210,台北市第一六二分公司,臺北市內湖區西安里環山路一段一一０號一樓,3,910604,910620,25.0864351,121.5692023
22555003,統一超商股份有限公司,80335669,台北市第五二四分公司,臺北市大安區安和路二段六十七號一樓,1,910618,1121128,25.0249441,121.5433783
22555003,統一超商股份有限公司,80335675,台北市第五二二分公司,臺北市中正區開封街一段二十五號一樓,3,910618,910705,25.0460277,121.5124665
22555003,統一超商股份有限公司,80336436,台北市第四０八分公司,臺北市中正區南海路50號1樓,1,910617,1121127,25.0320356,121.5153153
22555003,統一超商股份有限公司,80336442,台北市第四一０分公司,臺北市中正區襄陽路十五號一樓,3,910617,920702,25.0434071,121.5150048
22555003,統一超商股份有限公司,80337738,台北市第五二五分公司,臺北市大安區大安路一段七十七號地下街三十號店舖,3,910705,920506,25.0415737,121.5475316
22555003,統一超商股份有限公司,80337744,台北市第五二三分公司,臺北市大安區大安路一段七十七號地下街五號店舖,3,910705,920520,25.0415737,121.5475316
22555003,統一超商股份有限公司,80337961,台北市第五二六分公司,臺北市士林區華齡街二十號一樓,3,910709,       ,25.0856523,121.5194047
22555003,統一超商股份有限公司,80339031,台北市第四十一分公司,臺北市中山區南京東路二段一一五巷一號一樓,1,910724,1121128,25.0522472,121.5305805
22555003,統一超商股份有限公司,80339095,台北市第五二七分公司,臺北市內湖區港墘路221巷41號1樓,1,910802,1080717,25.0732355,121.5752183
22555003,統一超商股份有限公司,80339601,台北市第五二八分公司,臺北市內湖區內湖路一段二八五巷六十五弄二號一樓,3,910802,       ,25.0689422,121.5909027
22555003,統一超商股份有限公司,80339779,台北市第五二九分公司,臺北市內湖區港華街40號1樓,3,910802,1000401,25.0829757,121.5749132
22555003,統一超商股份有限公司,80339784,台北市第五三０分公司,臺北市北投區福興里承德路七段七十六號一樓,3,910802,       ,25.1117641,121.5102067
22555003,統一超商股份有限公司,80339975,台北市第五三一分公司,臺北市士林區文林路530號1樓,1,910808,1121127,25.0972711,121.5241022
22555003,統一超商股份有限公司,80341584,台北市第五三二分公司,臺北市松山區南京東路五段一四五之一號一樓,3,910822,931011,25.0513368,121.5639812
22555003,統一超商股份有限公司,80341819,台北市第五三三分公司,臺北市萬華區西寧南路八十號一樓,3,910827,       ,25.0427667,121.5059423
22555003,統一超商股份有限公司,80342583,台北市第五三四分公司,臺北市北投區尊賢街二三七號一樓,3,910904,930831,25.1163744,121.5075264
22555003,統一超商股份有限公司,80343555,台北市第五三五分公司,臺北市內湖區江南街一二八號一樓,1,910917,1121128,25.0771831,121.577346
22555003,統一超商股份有限公司,80343823,台北市第五三六分公司,臺北市南港區研究院路三段二三四號一樓,3,910920,       ,25.0321734,121.6111694
22555003,統一超商股份有限公司,80343990,台北市第五三七分公司,臺北市萬華區西寧南路五十巷三、五號一樓,1,910925,1121128,25.043735,121.504343
22555003,統一超商股份有限公司,80344007,台北市第五三八分公司,臺北市北投區知行路二０一巷一號,3,910925,       ,25.1202655,121.4670931
22555003,統一超商股份有限公司,80344484,台北市第五三九分公司,臺北市內湖區內湖路一段二四四號一樓,3,911002,930609,25.0820623,121.5686389
22555003,統一超商股份有限公司,80344490,台北市第五四０分公司,臺北市萬華區西園路二段一四０巷五十二、五十二之一號一樓,1,911002,1121128,25.0282005,121.49519
22555003,統一超商股份有限公司,80345054,台北市第五四一分公司,臺北市中正區羅斯福路四段一四０號一樓,3,911011,931004,25.0193256,121.5365741
22555003,統一超商股份有限公司,80346997,台北市第五四二分公司,臺北市中正區公園路十三號一樓,1,911107,1121128,25.0412685,121.5160001
22555003,統一超商股份有限公司,80347476,台北市第八十七分公司,臺北市中山區北安路六二一巷四十八號一樓,1,911115,1121128,25.0796593,121.5428669
22555003,統一超商股份有限公司,80349039,台北市第五四三分公司,臺北市信義區八德路四段一四九號,3,911204,920214,25.0497449,121.5701925
22555003,統一超商股份有限公司,80349045,台北市第五四四分公司,臺北市中山區中山北路二段九八號一樓,3,911204,       ,25.058131,121.5227773
22555003,統一超商股份有限公司,80349988,台北市第二六五分公司,臺北市內湖區內湖路一段九十一巷二號一樓,1,911212,1121128,25.082064,121.568537
22555003,統一超商股份有限公司,80350507,台北市第一六五分公司,臺北市北投區中庸里大業路七一五、七一七號,1,911217,1121128,25.1370903,121.4999754
22555003,統一超商股份有限公司,80350529,台北市第四七九分公司,臺北市大安區復興南路二段17號1樓,1,911217,1121127,25.0322305,121.5437898
22555003,統一超商股份有限公司,80351301,台北市第一五五分公司,臺北市大同區民權西路一六五、一六七號,3,911225,       ,25.0630789,121.5156714
22555003,統一超商股份有限公司,80351317,台北市第一八九分公司,臺北市松山區精忠里民生東路四段七十一號,3,911225,       ,25.0576924,121.5494053
22555003,統一超商股份有限公司,80351323,台北市第四七二分公司,臺北市文山區仙岩路18、18-1、18-2號1樓,1,911225,1030507,24.9986041,121.5485464
22555003,統一超商股份有限公司,80351604,台北市第五四五分公司,臺北市中正區衡陽路27號1樓,1,911226,1121127,25.0424069,121.512841
22555003,統一超商股份有限公司,80352060,台北市第五四六分公司,臺北市大同區永樂里二鄰迪化街一段三十二巷二號一樓,3,920102,       ,25.0556301,121.5099909
22555003,統一超商股份有限公司,80352266,台北市第三十一分公司,臺北市萬華區西寧南路三十六之二十七、三十六之二十八、三十六之,3,920106,930820,25.0427667,121.5059423
22555003,統一超商股份有限公司,80352596,台北市第五四七分公司,臺北市文山區興旺里福興路20號1樓,1,920114,1121128,25.0028891,121.5513814
22555003,統一超商股份有限公司,80353130,台北市第一三九分公司,臺北市中正區廈門街46號1樓,1,920121,1121127,25.0255907,121.5174124
22555003,統一超商股份有限公司,80353146,台北市第三九九分公司,臺北市內湖區成功路四段346號1樓,1,920121,1000419,25.0849319,121.5997014
22555003,統一超商股份有限公司,80353552,台北市第二０六分公司,臺北市北投區石牌路一段二００號,3,920129,       ,25.1140321,121.512213
22555003,統一超商股份有限公司,80354068,台北市第五四八分公司,臺北市內湖區瑞光路三五六號,3,920210,       ,25.0760261,121.575429
22555003,統一超商股份有限公司,80355215,台北市第三七四分公司,臺北市信義區永吉路30巷103、105號1樓,1,920224,1030128,25.0435002,121.5688494
22555003,統一超商股份有限公司,80355377,台北市第五四九分公司,臺北市中山區松江路三六三號一樓,1,920306,1121128,25.0583949,121.5332105
22555003,統一超商股份有限公司,80355643,台北市第五五０分公司,臺北市南港區研究路三段七０號一樓,3,920307,       ,25.0321734,121.6111694
