公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期
22555003,統一超商股份有限公司,53004547,台北市第一四五分公司,臺北市北投區立德路125號1樓,1,0991222,1000104
22555003,統一超商股份有限公司,53005659,台北市第三二二分公司,臺北市南港區向陽路166號1樓,1,1000110,       
22555003,統一超商股份有限公司,53006340,台北市第三九七分公司,臺北市中正區開封街1段40、42號1樓,1,1000131,       
22555003,統一超商股份有限公司,53008699,台北市第四分公司,臺北市信義區基隆路一段178、180號1樓,1,1000328,       
22555003,統一超商股份有限公司,53009986,台北市第七十分公司,臺北市松山區復興北路313巷25號1樓,1,1000418,       
22555003,統一超商股份有限公司,53009992,台北市第六十七分公司,臺北市士林區前港里後港街98之1、98之2號1樓,1,1000418,       
22555003,統一超商股份有限公司,53010040,台北市第十一分公司,臺北市大安區信義路4段74號1樓,3,1000419,       
22555003,統一超商股份有限公司,53011147,台北市第一一五分公司,臺北市大安區四維路170巷8號1樓,1,1000511,       
22555003,統一超商股份有限公司,53011688,台北市第一三三分公司,臺北市大同區迪化街1段32巷2號1樓,3,1000523,       
22555003,統一超商股份有限公司,53011771,台北市第五十八分公司,臺北市北投區溫泉路73巷5號地下2樓之1,1,1000524,       
22555003,統一超商股份有限公司,53012167,台北市第二二九分公司,臺北市中正區紹興北街37號1樓,1,1000530,       
22555003,統一超商股份有限公司,53012201,台北市第二０六分公司,臺北市松山區南京東路5段315號1樓,3,1000530,       
22555003,統一超商股份有限公司,53012217,台北市第一五五分公司,臺北市中山區林森北路380號之1  1樓,3,1000530,       
22555003,統一超商股份有限公司,53014334,台北市第二九三分公司,臺北市松山區八德路3段20-2號1樓,1,1000713,1000726
22555003,統一超商股份有限公司,53014355,台北市第二九一分公司,臺北市內湖區行善路64號1樓,3,1000713,       
22555003,統一超商股份有限公司,53014539,台北市第二七三分公司,臺北市內湖區民權東路6段296巷3號1樓,3,1000713,       
22555003,統一超商股份有限公司,53015283,台北市第三二九分公司,臺北市文山區新光路二段30號1樓,3,1000726,       
22555003,統一超商股份有限公司,53016797,台北市第二四四分公司,臺北市信義區和平東路3段461、461-1號1樓,1,1000825,       
22555003,統一超商股份有限公司,53017281,台北市第五五六分公司,臺北市松山區民生東路3段130巷5弄14號1樓,3,1000906,       
22555003,統一超商股份有限公司,53017331,台北市第五一八分公司,臺北市松山區敦化北路340-9號1、2樓,3,1000907,       
22555003,統一超商股份有限公司,53017698,台北市第四一九分公司,臺北市內湖區清白里金湖路49號1樓,3,1000914,       
22555003,統一超商股份有限公司,53017901,台北市第五一四分公司,臺北市中正區文盛里羅斯福路3段316巷12號1樓,3,1000920,       
22555003,統一超商股份有限公司,53017938,台北市第四五九分公司,臺北市內湖區成功路4段359號1樓,1,1000920,       
22555003,統一超商股份有限公司,53019823,台北市第四五三分公司,臺北市士林區光華路26巷10號1樓,1,1001101,       
22555003,統一超商股份有限公司,53022215,台北市第四七０分公司,臺北市大安區敦化南路2段238號1樓,1,1001214,       
22555003,統一超商股份有限公司,53023994,台北市第八0一分公司,臺北市中山區松江路295、295-1號1樓,3,1010118,       
22555003,統一超商股份有限公司,53024001,台北市第八0二分公司,臺北市中山區長安東路1段75號1樓,1,1010118,       
22555003,統一超商股份有限公司,53025466,台北市第八0三分公司,臺北市內湖區環山路2段81、83號1樓,3,1010206,       
22555003,統一超商股份有限公司,53025775,台北市第八0五分公司,臺北市中山區中山北路2段11巷1、3號1樓,3,1010215,       
22555003,統一超商股份有限公司,53025780,台北市第八０四分公司,臺北市中山區建國北路89、91號1樓,3,1010215,       
22555003,統一超商股份有限公司,53026319,台北市第八０七分公司,臺北市北投區立德路15號1樓,3,1010224,       
22555003,統一超商股份有限公司,53026508,台北市第八０八分公司,臺北市信義區基隆路1段398號1樓,1,1010301,       
22555003,統一超商股份有限公司,53026541,台北市第八０六分公司,臺北市信義區福德街159、161號1樓,1,1010302,       
22555003,統一超商股份有限公司,53027302,台北市第八０九分公司,臺北市南港區鴻福里中坡南路47號1樓,1,1010314,       
22555003,統一超商股份有限公司,53027339,台北市第八一０分公司,臺北市信義區基隆路2段155號1樓,1,1010314,       
22555003,統一超商股份有限公司,53027345,台北市第八一一分公司,臺北市內湖區內湖路1段285巷65弄3、5號1樓,1,1010314,       
22555003,統一超商股份有限公司,53027513,台北市第八一二分公司,臺北市中正區辛市里忠孝東路2段100號1樓,1,1010320,       
22555003,統一超商股份有限公司,53027534,台北市第八一三分公司,臺北市大同區至聖里酒泉街25、27號1樓,1,1010320,       
22555003,統一超商股份有限公司,53028034,台北市第八一四分公司,臺北市萬華區頂碩里莒光路216號、萬大路57號1樓,1,1010327,       
22555003,統一超商股份有限公司,53028724,台北市第八一五分公司,臺北市中山區江山里建國北路2段127號1樓,1,1010411,       
22555003,統一超商股份有限公司,53649857,台北市第八一六分公司,臺北市大安區敦化南路2段182號1樓,3,1010501,       
22555003,統一超商股份有限公司,53650122,台北市第八一七分公司,臺北市士林區德華里文林路669號1樓,1,1010508,       
22555003,統一超商股份有限公司,53650143,台北市第八一八分公司,臺北市信義區逸仙路42巷25號1樓,1,1010508,       
22555003,統一超商股份有限公司,53650191,台北市第八一九分公司,臺北市萬華區昆明街197、199號1樓,1,1010508,       
22555003,統一超商股份有限公司,53651229,台北市第八二0分公司,臺北市大同區延平北路2段232、234號1樓、涼州街72巷11號1樓,3,1010530,       
22555003,統一超商股份有限公司,53651831,台北市第八二二分公司,臺北市士林區基河路132號1樓,1,1010613,       
22555003,統一超商股份有限公司,53651852,台北市第八二一分公司,臺北市大安區敦化南路2段331巷14號1樓,1,1010613,       
22555003,統一超商股份有限公司,53651868,台北市第八二三分公司,臺北市大安區敦化南路2段265巷6號1樓,1,1010613,       
22555003,統一超商股份有限公司,53652058,台北市第八二四分公司,臺北市文山區秀明路2段8、10號1樓,1,1010619,       
22555003,統一超商股份有限公司,53652120,台北市第八二五分公司,臺北市信義區基隆路1段333號地下三樓,1,1010620,       
22555003,統一超商股份有限公司,53652466,台北市第八二六分公司,臺北市內湖區內湖路3段61、63號1樓、59巷1號1樓,1,1010627,       
22555003,統一超商股份有限公司,53653253,台北市第八二七分公司,臺北市內湖區民權東路6段180巷15、17、19號1樓,1,1010711,1130827
22555003,統一超商股份有限公司,53654020,台北市第八二八分公司,臺北市士林區延平路6段122、124號1樓,1,1010724,       
22555003,統一超商股份有限公司,53654302,台北市第八三一分公司,臺北市大安區臥龍街252、252-1號1樓,1,1010731,       
22555003,統一超商股份有限公司,53654339,台北市第八二九分公司,臺北市大安區羅斯福路3段245號1樓,1,1010731,       
22555003,統一超商股份有限公司,53654372,台北市第八三０分公司,臺北市中山區民權東路2段96、98號1樓,1,1010731,       
22555003,統一超商股份有限公司,53655338,台北市第八三三分公司,臺北市南港區玉成街83號1樓,3,1010815,       
22555003,統一超商股份有限公司,53655409,台北市第八三二分公司,臺北市內湖區金龍路215號1樓,3,1010815,       
22555003,統一超商股份有限公司,53655822,台北市第八三四分公司,臺北市南港區玉成街150號1樓,1,1010822,       
22555003,統一超商股份有限公司,53656152,台北市第八三七分公司,臺北市大安區仁愛路3段74號1樓,3,1010829,       
22555003,統一超商股份有限公司,53656272,台北市第八三六分公司,臺北市中山區林森北路108號1樓,1,1010831,       
22555003,統一超商股份有限公司,53656287,台北市第八三八分公司,臺北市中正區廈門街99巷19-2號1樓,1,1010831,       
22555003,統一超商股份有限公司,53656694,台北市第八三九分公司,臺北市中正區寧波東街17號1樓,1,1010906,       
22555003,統一超商股份有限公司,53657357,台北市第八四０分公司,臺北市萬華區長沙街2段87號1樓,1,1010919,       
22555003,統一超商股份有限公司,53657589,台北市第八四一分公司,臺北市信義區東興路67號1樓,1,1010920,       
22555003,統一超商股份有限公司,53658243,台北市第八四四分公司,臺北市中正區漢口街一段82號1樓,1,1011003,       
22555003,統一超商股份有限公司,53658285,台北市第八四二分公司,臺北市大安區光復南路240巷25號1樓,1,1011003,       
22555003,統一超商股份有限公司,53658383,台北市第八四三分公司,臺北市大同區重慶北路3段47、49號1樓,1,1011003,       
22555003,統一超商股份有限公司,53658996,台北市第八四六分公司,臺北市大同區南京西路233巷17號1樓,3,1011016,1080325
22555003,統一超商股份有限公司,53659088,台北市第八三五分公司,臺北市大安區敦化南路2段99號1樓,1,1011017,       
22555003,統一超商股份有限公司,53659171,台北市第八四五分公司,臺北市北投區大興街44、46號1樓,1,1011017,       
22555003,統一超商股份有限公司,53659524,台北市第八四七分公司,臺北市中正區武昌街1段45號1樓,3,1011023,       
22555003,統一超商股份有限公司,53660276,台北市第八四九分公司,臺北市信義區崇德街104、106號1樓,1,1011107,       
22555003,統一超商股份有限公司,53660297,台北市第八五一分公司,臺北市內湖區五分街33、35號1樓,1,1011107,       
22555003,統一超商股份有限公司,53660326,台北市第八五０分公司,臺北市大安區濟南路3段12號1樓,1,1011107,       
22555003,統一超商股份有限公司,53660374,台北市第八四八分公司,臺北市大安區忠孝東路4段205巷7弄5號1樓,3,1011108,       
22555003,統一超商股份有限公司,53660732,台北市第八五二分公司,臺北市文山區羅斯福路五段216號1樓,1,1011113,       
22555003,統一超商股份有限公司,53660753,台北市第八五三分公司,臺北市大同區承德路三段55、57號1樓,1,1011114,       
22555003,統一超商股份有限公司,53660780,台北市第八五五分公司,臺北市內湖區內湖路二段407、409、411號1樓,1,1011114,1071227
22555003,統一超商股份有限公司,53660830,台北市第八五四分公司,臺北市中正區忠孝西路一段49號,3,1011114,       
22555003,統一超商股份有限公司,53664060,台北市第七０九分公司,臺北市內湖區舊宗路2段123號1樓,3,1020114,       
22555003,統一超商股份有限公司,53664131,台北市第七一一分公司,臺北市內湖區瑞光路406號1樓,1,1020115,       
22555003,統一超商股份有限公司,53664955,台北市第七一二分公司,臺北市中山區建國北路2段13號1樓,1,1020129,       
22555003,統一超商股份有限公司,53665309,台北市第七一０分公司,臺北市中山區中山北路2段44巷2號1樓,1,1020205,       
22555003,統一超商股份有限公司,53666010,台北市第七一三分公司,臺北市信義區永吉路30巷168弄1號1樓,1,1020226,       
22555003,統一超商股份有限公司,53666047,台北市第七一四分公司,臺北市松山區南京東路5段15號1樓,3,1020226,       
22555003,統一超商股份有限公司,53666406,台北市第七一五分公司,臺北市萬華區昆明街30-1、30-2號1樓,1,1020306,       
22555003,統一超商股份有限公司,53667051,台北市第七一六分公司,臺北市中山區民生東路1段46、46-1號1樓,1,1020318,       
22555003,統一超商股份有限公司,53667714,台北市第七一七分公司,臺北市中山區吉林路209、211號1樓,1,1020327,1090526
22555003,統一超商股份有限公司,53668137,台北市第七一八分公司,臺北市北投區振興街45號,3,1020402,       
22555003,統一超商股份有限公司,53668729,台北市第七二０分公司,臺北市士林區中山北路6段18、20號1樓,1,1020412,       
22555003,統一超商股份有限公司,53668805,台北市第七一九分公司,臺北市中正區信義路2段15號1樓,1,1020415,       
22555003,統一超商股份有限公司,53670470,台北市第七二三分公司,臺北市文山區指南路2段64號1樓,3,1020509,       
22555003,統一超商股份有限公司,53670555,台北市第七二二分公司,臺北市內湖區瑞光路188巷51號1樓,1,1020509,       
22555003,統一超商股份有限公司,53670577,台北市第七二一分公司,臺北市大安區仁愛路4段122巷50號1樓,1,1020509,       
22555003,統一超商股份有限公司,53670892,台北市第七二五分公司,臺北市士林區延平北路5段134號1樓,1,1020516,       
22555003,統一超商股份有限公司,53671082,台北市第七二四分公司,臺北市大安區基隆路4段43號,3,1020517,       
22555003,統一超商股份有限公司,53671251,台北市第七二六分公司,臺北市北投區知行路185號1樓,1,1020522,       
22555003,統一超商股份有限公司,53671793,台北市第七二七分公司,臺北市士林區中正路639號1樓,1,1020528,       
22555003,統一超商股份有限公司,53672195,台北市第七二八分公司,臺北市大安區敦南街38號1樓,3,1020605,       
22555003,統一超商股份有限公司,53674594,台北市第七二九分公司,臺北市士林區中正路301號1樓,3,1020716,       
22555003,統一超商股份有限公司,53675952,台北市第七三一分公司,臺北市士林區克強路11、11-1號1樓,1,1020808,       
22555003,統一超商股份有限公司,53676495,台北市第七三０分公司,臺北市松山區敦化北路100號1樓,1,1020816,       
22555003,統一超商股份有限公司,53676636,台北市第七三三分公司,臺北市中山區龍江路356巷39、41號1樓,1,1020820,       
22555003,統一超商股份有限公司,53677353,台北市第七三二分公司,臺北市萬華區成都路96號1樓、昆明街136巷1弄11號1樓,1,1020903,       
22555003,統一超商股份有限公司,53677403,台北市第七三四分公司,臺北市士林區劍潭路21號1樓,1,1020903,       
22555003,統一超商股份有限公司,53677733,台北市第七三五分公司,臺北市中山區林森北路107巷15號1樓,1,1020911,       
22555003,統一超商股份有限公司,54369426,台北市第七三六分公司,臺北市南港區忠孝東路6段465號1樓,1,1021008,       
22555003,統一超商股份有限公司,54370232,台北市第七三七分公司,臺北市中山區明水路397巷7弄25號1樓,3,1021024,       
22555003,統一超商股份有限公司,54371513,台北市第七三九分公司,臺北市松山區延壽街99號1樓,1,1021113,       
22555003,統一超商股份有限公司,54371648,台北市第七三八分公司,臺北市士林區天母東路88-1號1樓,1,1021114,       
22555003,統一超商股份有限公司,54371942,台北市第七四０分公司,臺北市士林區大東路123、125號1樓,1,1021120,       
22555003,統一超商股份有限公司,54372415,台北市第七四一分公司,臺北市文山區羅斯福路5段21號1樓,1,1021127,       
22555003,統一超商股份有限公司,54372843,台北市第七四二分公司,臺北市北投區致遠一路2段49、51號1樓,1,1021205,       
22555003,統一超商股份有限公司,54373316,台北市第七四三分公司,臺北市士林區華岡路45-1號1樓,1,1021209,       
22555003,統一超商股份有限公司,54374069,台北市第七四六分公司,臺北市中山區錦州街229號1樓,1,1021217,       
22555003,統一超商股份有限公司,54374080,台北市第七四五分公司,臺北市信義區吳興街486、488號1樓,1,1021217,       
22555003,統一超商股份有限公司,54374645,台北市第七四七分公司,臺北市士林區德行東路106、108號1樓,1,1021224,       
22555003,統一超商股份有限公司,54374785,台北市第七四八分公司,臺北市內湖區洲子街102號1樓,1,1021226,       
22555003,統一超商股份有限公司,54375882,台北市第七四九分公司,臺北市北投區立功街76號1樓,3,1030115,       
22555003,統一超商股份有限公司,54378488,台北市第七五一分公司,臺北市北投區中和街314、316號1樓,1,1030310,       
22555003,統一超商股份有限公司,54378712,台北市第七五０分公司,臺北市萬華區昆明街285-3、285-4號1樓,1,1030312,       
22555003,統一超商股份有限公司,54378972,台北市第七五二分公司,臺北市松山區敦化北路199巷2弄9號1樓,3,1030317,       
22555003,統一超商股份有限公司,54379043,台北市第七五三分公司,臺北市內湖區瑞光路316巷56號1樓,1,1030318,       
22555003,統一超商股份有限公司,54379613,台北市第七五四分公司,臺北市南港區研究院路2段94、96號1樓、98巷1號1樓,1,1030327,       
22555003,統一超商股份有限公司,54382954,台北市第七五五分公司,臺北市內湖區金湖路405號1樓,1,1030523,       
22555003,統一超商股份有限公司,54383193,台北市第七五六分公司,臺北市松山區民權東路3段160巷9號1樓,1,1030526,       
22555003,統一超商股份有限公司,54383877,台北市第七五七分公司,臺北市中山區龍江路104號1樓,1,1030612,       
22555003,統一超商股份有限公司,54384263,台北市第七五八分公司,臺北市中山區明水路581巷15號1樓,1,1030617,       
22555003,統一超商股份有限公司,54384307,台北市第七五九分公司,臺北市南港區經貿二路168號4樓,1,1030617,       
22555003,統一超商股份有限公司,54384947,台北市第七六二分公司,臺北市南港區研究院路三段72、74號1樓,1,1030624,       
22555003,統一超商股份有限公司,54384952,台北市第七六０分公司,臺北市中山區興安街112號1樓,1,1030624,       
22555003,統一超商股份有限公司,54385410,台北市第七六一分公司,臺北市萬華區西園路一段238號1、2樓,1,1030701,       
22555003,統一超商股份有限公司,54386207,台北市第七六三分公司,臺北市內湖區環山路1段70號1樓,1,1030711,       
22555003,統一超商股份有限公司,54386868,台北市第七六四分公司,臺北市中山區南京東路3段21號1樓,1,1030728,       
22555003,統一超商股份有限公司,54387249,台北市第七六五分公司,臺北市士林區延平北路5段269、271號1樓,1,1030801,       
22555003,統一超商股份有限公司,54387395,台北市第七六六分公司,臺北市大安區仁愛路4段79號1樓,1,1030806,       
22555003,統一超商股份有限公司,54387971,台北市第七六七分公司,臺北市中正區汀州路3段269號1樓,1,1030814,       
22555003,統一超商股份有限公司,54388015,台北市第七六八分公司,臺北市萬華區成都路27巷1號1樓,3,1030818,       
22555003,統一超商股份有限公司,54388063,台北市第七六九分公司,臺北市大同區長安西路45-2、47號1樓,1,1030819,       
22555003,統一超商股份有限公司,54388520,台北市第七七０分公司,臺北市文山區福興路22、24號1樓,3,1030826,       
22555003,統一超商股份有限公司,54388752,台北市第七七一分公司,臺北市信義區虎林街222巷7、9號1樓,1,1030827,       
22555003,統一超商股份有限公司,54388789,台北市第七七二分公司,臺北市大同區民族西路246、248號1樓,1,1030827,       
22555003,統一超商股份有限公司,54389133,台北市第七七三分公司,臺北市萬華區興義街6、8號1樓,3,1030902,       
22555003,統一超商股份有限公司,54389181,台北市第七七四分公司,臺北市大安區泰順街64號1樓,3,1030902,       
22555003,統一超商股份有限公司,54390027,台北市第七七五分公司,臺北市大安區和平東路3段298、300號及和平東路3段308巷2弄9號,1,1030922,       
22555003,統一超商股份有限公司,54390309,台北市第七七六分公司,臺北市信義區忠孝東路5段470號1樓,1,1030926,       
22555003,統一超商股份有限公司,54390722,台北市第七七七分公司,臺北市萬華區西藏路107、107-1號1樓,1,1031006,       
22555003,統一超商股份有限公司,54394348,台北市第七七八分公司,臺北市南港區經貿二路186號2樓,1,1031209,       
22555003,統一超商股份有限公司,54394353,台北市第七七九分公司,臺北市信義區松德路127號1樓,1,1031209,       
22555003,統一超商股份有限公司,54394706,台北市第七八０分公司,臺北市士林區福華路126號1樓,1,1031212,       
22555003,統一超商股份有限公司,54395043,台北市第七八一分公司,臺北市信義區松高路12號B1樓,3,1031218,       
22555003,統一超商股份有限公司,54396417,台北市第七八二分公司,臺北市大同區南京西路68號1樓,3,1040113,       
22555003,統一超商股份有限公司,54397773,台北市第七八四分公司,臺北市萬華區寶興街43號、45號1樓,1,1040206,       
22555003,統一超商股份有限公司,54398219,台北市第七八五分公司,臺北市士林區華齡街17巷2號、4號1樓,1,1040216,       
22555003,統一超商股份有限公司,54399028,台北市第七八三分公司,臺北市中山區敬業三路11號1樓,3,1040318,       
22555003,統一超商股份有限公司,54911498,台北市第九六一分公司,臺北市中山區復興北路348號1樓,1,1080425,       
22555003,統一超商股份有限公司,54911624,台北市第九六二分公司,臺北市松山區復興北路15-6號1樓,1,1080510,       
22555003,統一超商股份有限公司,54911862,台北市第九六三分公司,臺北市北投區裕民六路111號1、2樓、113號1樓,1,1080513,       
22555003,統一超商股份有限公司,54912074,台北市第九六四分公司,臺北市內湖區安康路32巷24弄22號1樓,1,1080520,       
22555003,統一超商股份有限公司,54912546,台北市第九０五分公司,臺北市文山區新光路1段10、12、14號1樓+B1,1,1080605,1121128
22555003,統一超商股份有限公司,54912911,台北市第九六六分公司,臺北市內湖區洲子街70號1樓,1,1080618,       
22555003,統一超商股份有限公司,54912953,台北市第九六五分公司,臺北市中正區南昌路1段67、69號1樓,1,1080618,       
22555003,統一超商股份有限公司,54913313,台北市第九六七分公司,臺北市內湖區五分街62號1樓,1,1080702,       
22555003,統一超商股份有限公司,54913524,台北市第九七０分公司,臺北市信義區松仁路246號、248號1樓,1,1080710,       
22555003,統一超商股份有限公司,54913539,台北市第九六九分公司,臺北市士林區大東路15-6號1樓、15-7號1樓,3,1080710,       
22555003,統一超商股份有限公司,54913572,台北市第九七一分公司,臺北市大安區信義路3段65號1樓,1,1080711,       
22555003,統一超商股份有限公司,54913587,台北市第九六八分公司,臺北市萬華區峨嵋街74號1樓,3,1080711,       
22555003,統一超商股份有限公司,54913593,台北市第九七二分公司,臺北市中山區敬業三路11號1樓,1,1080711,       
22555003,統一超商股份有限公司,54913876,台北市第九七三分公司,臺北市信義區忠孝東路5段71巷6號1樓,1,1080719,       
22555003,統一超商股份有限公司,54914018,台北市第九七四分公司,臺北市士林區文林路126號1樓,1,1080723,       
22555003,統一超商股份有限公司,54914039,台北市第九七五分公司,臺北市信義區忠孝東路4段559巷24號1樓,1,1080723,       
22555003,統一超商股份有限公司,54914827,台北市第九０六分公司,臺北市文山區木柵路1段111號1樓,1,1080819,1121128
22555003,統一超商股份有限公司,54915109,台北市第九七六分公司,臺北市萬華區中華路1段114巷2號1樓,3,1080828,       
22555003,統一超商股份有限公司,54915234,台北市第九七八分公司,臺北市萬華區昆明街76-1號1樓,1,1080830,       
22555003,統一超商股份有限公司,54915298,台北市第九七七分公司,臺北市北投區石牌路1段37號1樓,1,1080902,       
22555003,統一超商股份有限公司,54915403,台北市第九七九分公司,臺北市大同區華陰街65號1樓,1,1080904,       
22555003,統一超商股份有限公司,54915608,台北市第九八０分公司,臺北市內湖區港華街46號1樓,1,1080909,       
22555003,統一超商股份有限公司,54915712,台北市第九八一分公司,臺北市中山區吉林路97號、99號1樓,1,1080910,       
22555003,統一超商股份有限公司,54915874,台北市第九八二分公司,臺北市中山區林森北路587號1樓,1,1080916,       
22555003,統一超商股份有限公司,54916199,台北市第九八三分公司,臺北市信義區信義路6段21號、23號1樓,1,1080927,       
22555003,統一超商股份有限公司,54916326,台北市第九Ｏ七分公司,臺北市中正區南昌路2段206號1樓,1,1081004,1121128
22555003,統一超商股份有限公司,54916424,台北市第九八四分公司,臺北市松山區八德路4段295號、297號1樓,1,1081005,       
22555003,統一超商股份有限公司,54916515,台北市第九八五分公司,臺北市士林區文林路444號1樓,3,1081008,       
22555003,統一超商股份有限公司,54916775,台北市第九八六分公司,臺北市大安區忠孝東路4段181巷7弄11-1號、11-2號1樓,1,1081015,       
22555003,統一超商股份有限公司,54916992,台北市第九八七分公司,臺北市中正區紹興北街3號1樓、B1,1,1081018,       
22555003,統一超商股份有限公司,54917248,台北市第九八八分公司,臺北市內湖區新湖一路95號1樓,1,1081023,       
22555003,統一超商股份有限公司,54917508,台北市第九八九分公司,臺北市大安區和平東路2段38-1號、40號1樓,3,1081029,       
22555003,統一超商股份有限公司,54917893,台北市第九０八分公司,臺北市大安區和平東路2段38-1號、40號1樓,1,1081106,1121128
22555003,統一超商股份有限公司,54917985,台北市第九九０分公司,臺北市內湖區康寧路3段189巷21弄26號1樓,1,1081108,       
22555003,統一超商股份有限公司,54918817,台北市第九九一分公司,臺北市內湖區新湖二路369號、行善路468號1樓,1,1081125,1121128
22555003,統一超商股份有限公司,54919132,台北市第九九二分公司,臺北市信義區中坡北路１１號1樓,1,1081128,1121128
22555003,統一超商股份有限公司,54919323,台北市第九九三分公司,臺北市信義區信義路5段5號1樓,1,1081219,1121128
22555003,統一超商股份有限公司,60724829,台北市第一二五０分公司,臺北市士林區前港街17號,1,1140430,       
22555003,統一超商股份有限公司,60745227,台北市第一二四九分公司,臺北市大安區復興南路一段135巷7號1樓,1,1140331,       
22555003,統一超商股份有限公司,60745845,台北市第一二五一分公司,臺北市中正區愛國東路60號,1,1140416,       
22555003,統一超商股份有限公司,70744617,台北市第四二八分公司,臺北市松山區八德路四段七六七七六九號一樓,1,0880720,1121128
22555003,統一超商股份有限公司,70744623,台北市第四二九分公司,臺北市中正區林森南路12號1樓,1,0880720,1121127
22555003,統一超商股份有限公司,70744905,台北市第四三０分公司,臺北市大安區忠孝東路四段一０一巷七號一樓,3,0880722,       
22555003,統一超商股份有限公司,70745475,台北市第四三一分公司,臺北市信義區基隆路2段131-3、131-4號1樓,1,0880729,1121128
22555003,統一超商股份有限公司,70746116,台北市第四三二分公司,臺北市中正區林森南路51、53、55號1樓,1,0880805,1121127
22555003,統一超商股份有限公司,70746122,台北市第四三三分公司,臺北市中山區松江路183、183之1號1樓,3,0880805,1080717
22555003,統一超商股份有限公司,70746707,台北市第四二五分公司,臺北市士林區至善路二段三十四號,3,0880812,       
22555003,統一超商股份有限公司,70746713,台北市第四三四分公司,臺北市文山區指南路2段149號1樓,1,0880812,1121128
22555003,統一超商股份有限公司,70747086,台北市第四三五分公司,臺北市中正區武昌街一段九號一樓,3,0880817,0900731
22555003,統一超商股份有限公司,70747380,台北市第四三六分公司,臺北市大安區樂利路二九號二九之一號一樓,1,0880909,1121128
22555003,統一超商股份有限公司,70747396,台北市第四三七分公司,臺北市北投區中央北路一段一０八號一樓,1,0880819,1121128
22555003,統一超商股份有限公司,70750835,台北市第四三八分公司,臺北市內湖區行善里行善路35、37號1樓,1,0880930,1071123
22555003,統一超商股份有限公司,70751497,台北市第四三九分公司,臺北市大安區信義路三段99號1樓,1,0881006,1121127
22555003,統一超商股份有限公司,70751503,台北市第四四０分公司,臺北市大同區太原路一五０號一樓,3,0881006,0930830
22555003,統一超商股份有限公司,70753946,台北市第四四一分公司,臺北市萬華區武昌街二段五號,3,0881103,0920923
22555003,統一超商股份有限公司,70754348,台北市第四四二分公司,臺北市大同區民生西路343、345號1樓,1,0881108,1121127
22555003,統一超商股份有限公司,70754353,台北市第四四三分公司,臺北市中正區汀州路三段129號1樓,1,0881108,1000713
22555003,統一超商股份有限公司,70756520,台北市第四四四分公司,臺北市松山區南京東路三段三三五巷五-三、五-四、五-九、五-十、,3,0881129,       
22555003,統一超商股份有限公司,70757078,台北市第四四五分公司,臺北市松山區市民大道四段一０五號一樓,1,0881202,1121128
22555003,統一超商股份有限公司,70757859,台北市第四四六分公司,臺北市大安區光復南路三四六巷二十二號一樓,3,0881209,0920402
22555003,統一超商股份有限公司,70758323,台北市第四四七分公司,臺北市松山區新東街41之7號1樓,1,0881213,0991004
22555003,統一超商股份有限公司,70759287,台北市第四四八分公司,臺北市中正區汀州路二段一一八號一樓,3,0881220,0930324
22555003,統一超商股份有限公司,70759293,台北市第四四九分公司,臺北市信義區景新里莊敬路三二五巷四十三號一樓,1,0881220,1121128
22555003,統一超商股份有限公司,70760989,台北市第四五０分公司,臺北市士林區延平北路六段八、十號一樓,3,0890104,       
22555003,統一超商股份有限公司,70761164,台北市第四五一分公司,臺北市士林區延平北路五段二二二號一樓,3,0890105,       
22555003,統一超商股份有限公司,70761381,台北市第四五二分公司,臺北市萬華區西園路一段一五三號地下一樓,1,0890111,1121128
22555003,統一超商股份有限公司,70762163,台北市第四五三分公司,臺北市萬華區青年路一三八號一樓,3,0890118,       
22555003,統一超商股份有限公司,70763769,台北市第四五四分公司,臺北市北投區湖山路一段十四之一號一樓,3,0890210,0901204
22555003,統一超商股份有限公司,70764795,台北市第四五五分公司,臺北市中山區龍江路384巷1、3號1樓,1,0890221,1001220
22555003,統一超商股份有限公司,70764970,台北市第四五六分公司,臺北市中山區建國北路一段一三六號一樓,3,0890223,       
22555003,統一超商股份有限公司,70765210,台北市第四五七分公司,臺北市中山區南京東路一段一三０之四號一樓,3,0890229,0920707
22555003,統一超商股份有限公司,70765226,台北市第四五八分公司,臺北市內湖區新明路四二七號一樓,1,0890229,1121128
22555003,統一超商股份有限公司,70765231,台北市第四五九分公司,臺北市中山區南京東路二段二十三號一樓,3,0890229,0931007
22555003,統一超商股份有限公司,70765247,台北市第四六０分公司,臺北市南港區三重路二十三號一樓,3,0890229,       
22555003,統一超商股份有限公司,70765817,台北市第四六一分公司,臺北市士林區雨農路25號1樓,1,0890306,1121127
22555003,統一超商股份有限公司,70766604,台北市第四六二分公司,臺北市內湖區瑞光路517號1樓,1,0890314,1080717
22555003,統一超商股份有限公司,70766610,台北市第四六三分公司,臺北市中正區仁愛路二段三十九、三十九之一號一樓,1,0890314,1121128
22555003,統一超商股份有限公司,70767239,台北市第四六四分公司,臺北市內湖區文湖街83、85號1樓,1,0890320,1000530
22555003,統一超商股份有限公司,70767532,台北市第四六五分公司,臺北市內湖區瑞光路七十六巷四十九號一樓,3,0890322,       
22555003,統一超商股份有限公司,70767836,台北市第四六六分公司,臺北市大安區仁愛路四段四十八巷九號一樓,3,0890327,0900416
